geneID	LG	start	stop	strand	biotype
100704573	NC_031965.1	17045090	17077549	+	protein_coding
100704305	NC_031965.1	17080036	17084562	+	protein_coding
100704034	NC_031965.1	17088130	17151417	+	protein_coding
100702054	NC_031965.1	17152930	17169523	+	protein_coding
100699619	NC_031965.1	17174404	17179064	+	protein_coding
106098470	NC_031965.1	17185741	17191502	-	lncRNA
109201967	NC_031965.1	17192881	17197866	-	protein_coding
100695720	NC_031965.1	17236069	17239715	+	protein_coding
109201971	NC_031965.1	17245195	17248902	-	lncRNA
109201973	NC_031965.1	17251248	17253810	-	lncRNA
109201978	NC_031965.1	17254709	17260916	-	lncRNA
109201972	NC_031965.1	17261641	17263504	-	lncRNA
109201976	NC_031965.1	17264237	17267224	-	lncRNA
100699815	NC_031965.1	17272631	17336686	+	protein_coding
102081440	NC_031965.1	17304847	17307447	-	lncRNA
109194173	NC_031965.1	17307471	17319492	-	lncRNA
102081594	NC_031965.1	17369809	17374811	-	lncRNA
109201982	NC_031965.1	17374079	17375338	+	lncRNA
100699549	NC_031965.1	17386068	17392647	+	protein_coding
100699276	NC_031965.1	17392512	17397596	-	protein_coding
102081891	NC_031965.1	17399365	17420131	-	protein_coding
100696967	NC_031965.1	17425907	17438087	-	protein_coding
100696702	NC_031965.1	17438387	17449776	-	protein_coding
100699008	NC_031965.1	17450598	17558617	-	protein_coding
100698737	NC_031965.1	17560530	17665946	-	protein_coding
106098007	NC_031965.1	17631377	17633408	+	lncRNA
100698205	NC_031965.1	17691196	17694704	+	protein_coding
109201996	NC_031965.1	17695975	17699336	-	protein_coding
100696435	NC_031965.1	17699608	17703080	+	protein_coding
100697933	NC_031965.1	17706595	17774626	-	protein_coding
100697670	NC_031965.1	17782904	17785536	+	pseudogene
100697404	NC_031965.1	17792597	17908916	+	protein_coding
100696168	NC_031965.1	17913412	17919435	-	protein_coding
100697134	NC_031965.1	17919422	17925704	+	protein_coding
100695910	NC_031965.1	17925891	17927103	-	protein_coding
102076016	NC_031965.1	17928453	17931546	-	lncRNA
100696869	NC_031965.1	17933007	17976391	+	protein_coding
100695641	NC_031965.1	17979576	17998083	+	protein_coding
100695379	NC_031965.1	17997858	18018216	-	protein_coding
100696604	NC_031965.1	18048536	18057906	+	protein_coding
100696340	NC_031965.1	18058133	18064785	-	protein_coding
100696074	NC_031965.1	18071733	18149333	+	protein_coding
100694759	NC_031965.1	18154662	18283308	+	protein_coding
100694489	NC_031965.1	18391736	18394311	-	protein_coding
100695816	NC_031965.1	18400104	18403677	+	protein_coding
109194159	NC_031965.1	18404481	18453072	-	protein_coding
100694224	NC_031965.1	18457048	18465550	+	protein_coding
100693950	NC_031965.1	18467859	18496416	+	protein_coding
100695286	NC_031965.1	18497919	18553719	+	protein_coding
109202035	NC_031965.1	18513132	18514529	-	lncRNA
102077149	NC_031965.1	18554630	18560339	-	protein_coding
100695017	NC_031965.1	18596072	18623504	-	protein_coding
100693681	NC_031965.1	18743407	18758061	-	protein_coding
109202942	NC_031965.1	18762660	18762730	-	tRNA
102078235	NC_031965.1	18765192	18782618	-	protein_coding
100693420	NC_031965.1	18784648	18832498	-	protein_coding
100693147	NC_031965.1	18838761	18844812	-	protein_coding
100692873	NC_031965.1	18846997	18865773	-	protein_coding
100692604	NC_031965.1	18867463	18871996	-	protein_coding
100694760	NC_031965.1	18873339	18908029	-	protein_coding
100692333	NC_031965.1	18909173	18919164	-	protein_coding
100692061	NC_031965.1	18920778	18935204	+	protein_coding
100691792	NC_031965.1	18937237	18947741	+	protein_coding
100694490	NC_031965.1	18955097	19075739	-	protein_coding
100691523	NC_031965.1	19065457	19067900	+	protein_coding
100694225	NC_031965.1	19075681	19084785	+	protein_coding
100691254	NC_031965.1	19085102	19086990	-	protein_coding
100693951	NC_031965.1	19088998	19125378	-	protein_coding
100690990	NC_031965.1	19126315	19134424	+	protein_coding
100693682	NC_031965.1	19136247	19143449	-	protein_coding
102080285	NC_031965.1	19144464	19148391	+	lncRNA
100693421	NC_031965.1	19183862	19269959	-	protein_coding
102080358	NC_031965.1	19189619	19190327	+	lncRNA
109202892	NC_031965.1	19355236	19355914	+	protein_coding
100690723	NC_031965.1	19358155	19366333	+	protein_coding
100693148	NC_031965.1	19387589	19389237	-	protein_coding
100692874	NC_031965.1	19391353	19442921	-	protein_coding
102081595	NC_031965.1	19451300	19465707	+	lncRNA
100692605	NC_031965.1	19463135	19505102	-	protein_coding
109202135	NC_031965.1	19523141	19527824	-	protein_coding
109202144	NC_031965.1	19533420	19535272	-	pseudogene
100692334	NC_031965.1	19535613	19542543	+	protein_coding
100692062	NC_031965.1	19546276	19567010	-	protein_coding
100690448	NC_031965.1	19569798	19572051	-	protein_coding
100691793	NC_031965.1	19574524	19586112	-	protein_coding
100690181	NC_031965.1	19588400	19591519	-	protein_coding
100691524	NC_031965.1	19595930	19612334	+	protein_coding
100691255	NC_031965.1	19614954	19653053	+	protein_coding
100689916	NC_031965.1	19657758	19669294	+	protein_coding
102083248	NC_031965.1	19670892	19672982	-	lncRNA
100712533	NC_031965.1	19672900	19677573	+	protein_coding
100712089	NC_031965.1	19680556	19684661	+	protein_coding
100690991	NC_031965.1	19689533	19726025	+	protein_coding
100711822	NC_031965.1	19770219	19773913	+	protein_coding
100711554	NC_031965.1	19779159	19783979	-	protein_coding
100711282	NC_031965.1	19785193	19804019	+	protein_coding
102076343	NC_031965.1	19808833	19829339	-	lncRNA
102076424	NC_031965.1	19839753	19869983	-	lncRNA
102076553	NC_031965.1	19961265	20109815	-	protein_coding
102076488	NC_031965.1	20095639	20117577	+	lncRNA
100690724	NC_031965.1	20292752	20305151	+	protein_coding
100690449	NC_031965.1	20320143	20336744	-	protein_coding
100690182	NC_031965.1	20343248	20364939	-	protein_coding
100689917	NC_031965.1	20366274	20368555	+	protein_coding
100712534	NC_031965.1	20369252	20409723	-	protein_coding
100711017	NC_031965.1	20412115	20435141	-	protein_coding
100712266	NC_031965.1	20434667	20452874	+	protein_coding
100711998	NC_031965.1	20457343	20466258	-	protein_coding
100710748	NC_031965.1	20468754	20486825	-	protein_coding
100711729	NC_031965.1	20489903	20541181	+	protein_coding
100711457	NC_031965.1	20543208	20576910	-	protein_coding
100711186	NC_031965.1	20594306	20604111	+	protein_coding
100710921	NC_031965.1	20605666	20631191	-	protein_coding
100710655	NC_031965.1	20634121	20664550	+	protein_coding
100534446	NC_031965.1	20665114	20675896	-	protein_coding
109202194	NC_031965.1	20677871	20678444	+	lncRNA
100710223	NC_031965.1	20683822	20697604	-	protein_coding
100709766	NC_031965.1	20700960	20728627	+	protein_coding
106098008	NC_031965.1	20765945	20770641	-	protein_coding
100710390	NC_031965.1	20771639	20787865	-	protein_coding
100710129	NC_031965.1	20795700	20828233	-	protein_coding
100709496	NC_031965.1	20832322	20915625	-	protein_coding
100707718	NC_031965.1	20926101	20947008	+	protein_coding
106098009	NC_031965.1	20947675	20951716	+	protein_coding
100709234	NC_031965.1	20951772	20959483	-	protein_coding
100709323	NC_031965.1	20964994	20993183	+	protein_coding
100709051	NC_031965.1	21000879	21039653	+	protein_coding
100708783	NC_031965.1	21046731	21074031	+	protein_coding
100708513	NC_031965.1	21076316	21087038	+	protein_coding
100708246	NC_031965.1	21087150	21092389	-	protein_coding
109194169	NC_031965.1	21092321	21115943	+	protein_coding
100708782	NC_031965.1	21092322	21096239	+	protein_coding
100707975	NC_031965.1	21117165	21129968	+	protein_coding
102081663	NC_031965.1	21130944	21146573	-	protein_coding
102082198	NC_031965.1	21152206	21154853	+	lncRNA
100707703	NC_031965.1	21153467	21160555	-	protein_coding
102081892	NC_031965.1	21160655	21169211	+	protein_coding
100708512	NC_031965.1	21171028	21175696	+	protein_coding
100708245	NC_031965.1	21178965	21185118	+	protein_coding
100707974	NC_031965.1	21188906	21200465	+	protein_coding
100707702	NC_031965.1	21203369	21210351	+	protein_coding
100707434	NC_031965.1	21209908	21221880	-	protein_coding
100707168	NC_031965.1	21222797	21227061	-	protein_coding
100706907	NC_031965.1	21229310	21237379	-	protein_coding
100706636	NC_031965.1	21236829	21251965	+	protein_coding
100707433	NC_031965.1	21240120	21241906	+	protein_coding
100706368	NC_031965.1	21255097	21260566	+	protein_coding
100706104	NC_031965.1	21267118	21276808	+	protein_coding
100707167	NC_031965.1	21292571	21308631	+	protein_coding
100706906	NC_031965.1	21314766	21324829	+	protein_coding
100705839	NC_031965.1	21325600	21336964	+	protein_coding
100706635	NC_031965.1	21337231	21342703	-	protein_coding
100705578	NC_031965.1	21346298	21352244	+	protein_coding
100705311	NC_031965.1	21354255	21362652	+	protein_coding
102077890	NC_031965.1	21364692	21382332	+	protein_coding
100705046	NC_031965.1	21386122	21467477	+	protein_coding
100704775	NC_031965.1	21467842	21492697	+	protein_coding
100706367	NC_031965.1	21508609	21513281	+	protein_coding
106098012	NC_031965.1	21528582	21535847	-	lncRNA
100704506	NC_031965.1	21540230	21551799	-	protein_coding
100704236	NC_031965.1	21556516	21562584	-	protein_coding
100703965	NC_031965.1	21565024	21576724	+	protein_coding
102077336	NC_031965.1	21594150	21632421	+	protein_coding
100703698	NC_031965.1	21633310	21635161	+	protein_coding
100705838	NC_031965.1	21635196	21639843	+	protein_coding
100705577	NC_031965.1	21640245	21645823	+	protein_coding
100705310	NC_031965.1	21646205	21649589	+	protein_coding
100703422	NC_031965.1	21654185	21673522	+	protein_coding
100705045	NC_031965.1	21675755	21679452	+	protein_coding
100703152	NC_031965.1	21685187	21699661	+	protein_coding
100702885	NC_031965.1	21700074	21709292	+	protein_coding
100704774	NC_031965.1	21710028	21731206	-	protein_coding
100702617	NC_031965.1	21734572	21742119	+	protein_coding
100704505	NC_031965.1	21743124	21747923	-	protein_coding
102079055	NC_031965.1	21748568	21760512	+	lncRNA
100702346	NC_031965.1	21840267	21844339	-	protein_coding
100702083	NC_031965.1	21845548	21863298	-	protein_coding
100703964	NC_031965.1	21864516	21867466	-	protein_coding
100703697	NC_031965.1	21867490	21872399	+	protein_coding
100703421	NC_031965.1	21875020	21879620	+	protein_coding
100703151	NC_031965.1	21879770	22043242	-	protein_coding
102079963	NC_031965.1	22070528	22074262	-	protein_coding
106098010	NC_031965.1	22074674	22081836	+	protein_coding
100701811	NC_031965.1	22084057	22090438	-	protein_coding
100701538	NC_031965.1	22091891	22095144	-	protein_coding
100702884	NC_031965.1	22096601	22098697	+	protein_coding
100700991	NC_031965.1	22098945	22147154	-	protein_coding
109202911	NC_031965.1	22161853	22165342	+	lncRNA
100702616	NC_031965.1	22363996	22438187	-	protein_coding
100700723	NC_031965.1	22506506	22525051	-	protein_coding
100702345	NC_031965.1	22535764	22556119	-	protein_coding
100700455	NC_031965.1	22577078	22631370	-	protein_coding
100700179	NC_031965.1	22677351	22733383	-	protein_coding
100702082	NC_031965.1	22734479	22777505	-	protein_coding
100701810	NC_031965.1	22779419	22790110	+	protein_coding
100699912	NC_031965.1	22790334	22795928	-	protein_coding
100699646	NC_031965.1	22803670	22819356	-	protein_coding
100699373	NC_031965.1	22819622	22823536	-	protein_coding
100701352	NC_031965.1	22827150	22832256	-	protein_coding
100701078	NC_031965.1	22842283	22850466	+	protein_coding
100699106	NC_031965.1	22856677	22864529	-	protein_coding
100700454	NC_031965.1	22889057	22904813	+	protein_coding
100698835	NC_031965.1	22906184	22960518	-	protein_coding
100700178	NC_031965.1	22960530	22973589	+	protein_coding
102075961	NC_031965.1	22998011	23016514	+	lncRNA
100698564	NC_031965.1	23015369	23034502	-	protein_coding
100699911	NC_031965.1	23035415	23041811	-	protein_coding
100698303	NC_031965.1	23044207	23074151	+	protein_coding
100698036	NC_031965.1	23111678	23528836	-	protein_coding
102076176	NC_031965.1	23575096	23598705	+	protein_coding
100697773	NC_031965.1	23599906	23610331	-	protein_coding
100699462	NC_031965.1	23618307	23621762	+	protein_coding
109202912	NC_031965.1	23628968	23635322	-	protein_coding
102081219	NC_031965.1	23635851	23643130	-	protein_coding
106098011	NC_031965.1	23647313	23650182	-	lncRNA
100697236	NC_031965.1	23651399	23660601	-	protein_coding
100699007	NC_031965.1	23662310	23668570	-	protein_coding
100698736	NC_031965.1	23674072	23682638	-	protein_coding
100697501	NC_031965.1	23753352	23761643	+	protein_coding
100693640	NC_031965.1	23762193	23776798	+	protein_coding
100534535	NC_031965.1	23782479	23800603	+	protein_coding
100693904	NC_031965.1	23800820	23813667	-	protein_coding
100694179	NC_031965.1	23822590	23865135	+	protein_coding
109202300	NC_031965.1	23865909	23879227	-	lncRNA
109202284	NC_031965.1	23888749	23895862	+	lncRNA
102081738	NC_031965.1	23896440	23908664	+	protein_coding
100694443	NC_031965.1	23910844	23921884	+	protein_coding
100692829	NC_031965.1	23921477	23927047	-	protein_coding
100694714	NC_031965.1	23927976	23937260	+	protein_coding
100697093	NC_031965.1	23937416	23960743	-	protein_coding
100694973	NC_031965.1	23961414	23964540	-	protein_coding
100695244	NC_031965.1	23992759	24013184	-	protein_coding
100695507	NC_031965.1	24019027	24027938	+	protein_coding
100695772	NC_031965.1	24052661	24055449	-	protein_coding
100696032	NC_031965.1	24056044	24067768	+	protein_coding
100696298	NC_031965.1	24087345	24097846	-	protein_coding
100696559	NC_031965.1	24099690	24103691	+	protein_coding
100696825	NC_031965.1	24104657	24111400	-	protein_coding
100706501	NC_031965.1	24111377	24113116	+	protein_coding
100706775	NC_031965.1	24115486	24118932	-	protein_coding
100697365	NC_031965.1	24121340	24132681	-	protein_coding
109202366	NC_031965.1	24132787	24139590	+	protein_coding
100707045	NC_031965.1	24152840	24160963	+	protein_coding
100697632	NC_031965.1	24161941	24172343	-	protein_coding
100534413	NC_031965.1	24172426	24176316	-	protein_coding
100697899	NC_031965.1	24184810	24196863	-	protein_coding
100698166	NC_031965.1	24198537	24218612	+	protein_coding
100698430	NC_031965.1	24226977	24295849	+	protein_coding
100698697	NC_031965.1	24301054	24312903	+	protein_coding
100698969	NC_031965.1	24314080	24334967	+	protein_coding
100699231	NC_031965.1	24343665	24360683	-	protein_coding
100699506	NC_031965.1	24375839	24381288	+	protein_coding
100707572	NC_031965.1	24381586	24386600	+	protein_coding
100699774	NC_031965.1	24387677	24398198	-	protein_coding
100707845	NC_031965.1	24399382	24407684	-	protein_coding
102077314	NC_031965.1	24410201	24422040	-	protein_coding
100700039	NC_031965.1	24425545	24438191	-	protein_coding
100700311	NC_031965.1	24445979	24481147	-	protein_coding
100700589	NC_031965.1	24482791	24493434	+	protein_coding
100708114	NC_031965.1	24494287	24503517	-	protein_coding
100700856	NC_031965.1	24503751	24509388	+	protein_coding
102078065	NC_031965.1	24509637	24530873	+	protein_coding
100701129	NC_031965.1	24531303	24538547	+	protein_coding
100701402	NC_031965.1	24539544	24631641	+	protein_coding
100701673	NC_031965.1	24634511	24725589	-	protein_coding
100701949	NC_031965.1	24727310	24734585	+	protein_coding
100702215	NC_031965.1	24736266	24756965	+	protein_coding
102079258	NC_031965.1	24758795	24768825	+	protein_coding
100702483	NC_031965.1	24768951	24800540	-	protein_coding
100702754	NC_031965.1	24800756	24805017	-	protein_coding
100703022	NC_031965.1	24805182	24816362	-	protein_coding
100703295	NC_031965.1	24817339	24829184	+	protein_coding
100703564	NC_031965.1	24830587	25039053	-	protein_coding
100704106	NC_031965.1	25055419	25239438	-	protein_coding
100704642	NC_031965.1	25328261	25390102	+	protein_coding
100704912	NC_031965.1	25416316	25439507	+	protein_coding
100705181	NC_031965.1	25444979	25462835	+	protein_coding
100692289	NC_031965.1	25463752	25468507	+	protein_coding
102081040	NC_031965.1	25475652	25482422	-	protein_coding
102081220	NC_031965.1	25489399	25495977	+	protein_coding
100705710	NC_031965.1	25501492	25515844	+	protein_coding
102081448	NC_031965.1	25516586	25523600	+	protein_coding
100692560	NC_031965.1	25525447	25533691	-	protein_coding
100693104	NC_031965.1	25533699	25535917	+	protein_coding
100705969	NC_031965.1	25535978	25547128	-	protein_coding
102082025	NC_031965.1	25546676	25554344	-	protein_coding
100693376	NC_031965.1	25555435	25569651	-	protein_coding
100706237	NC_031965.1	25583030	25586835	+	protein_coding
102076090	NC_031965.1	25589467	25593934	-	lncRNA
100695459	NC_031965.1	25613992	25619471	+	protein_coding
100706606	NC_031965.1	25619562	25624007	-	protein_coding
100698105	NC_031965.1	25629113	25645877	+	protein_coding
100693207	NC_031965.1	25657673	25671441	+	protein_coding
100698371	NC_031965.1	25673922	25885300	+	protein_coding
106098165	NC_031965.1	25948281	25948874	+	lncRNA
100704208	NC_031965.1	26153918	26160402	+	protein_coding
100689810	NC_031965.1	26161009	26164530	-	protein_coding
100699077	NC_031965.1	26166414	26176899	-	protein_coding
100698904	NC_031965.1	26176909	26190509	+	protein_coding
109202439	NC_031965.1	26179762	26182876	-	protein_coding
100698635	NC_031965.1	26186114	26188141	+	protein_coding
100699171	NC_031965.1	26194391	26216626	+	protein_coding
100699439	NC_031965.1	26219236	26278187	-	protein_coding
100699709	NC_031965.1	26284445	26286663	+	protein_coding
100700242	NC_031965.1	26288995	26387408	+	protein_coding
100708395	NC_031965.1	26391995	26402344	+	protein_coding
100709566	NC_031965.1	26402959	26410512	+	protein_coding
100700520	NC_031965.1	26410899	26457426	+	protein_coding
100711161	NC_031965.1	26469502	26474890	+	protein_coding
100700785	NC_031965.1	26559592	26569830	+	protein_coding
100690696	NC_031965.1	26569827	26575248	-	protein_coding
100701055	NC_031965.1	26581516	26582763	-	protein_coding
100692935	NC_031965.1	26584280	26589269	-	protein_coding
100701328	NC_031965.1	26594894	26605793	-	protein_coding
100694290	NC_031965.1	26610305	26614607	-	protein_coding
